50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,pass_success,pass_distance,half
,,,,,,,,,,,,,,,,,1.755521,,,,,,,,,,,,,3a840860-8370-48bc-a06f-0df1a22b16ab,2748,,"[76.0, 3.9]",3773386,66,,,,,2.6247168,,Right Foot,,,,"[66.5, 9.3]",Ground Pass,,10.927488,,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,111,Barcelona,217,['092549d8-c1ca-48d9-8ec4-1510961233fe'],6,,,,,,,,,,,,,,,,,,Barcelona,217,3966,Pass,,1,10.92748827498799,2H
,,,,,,,,,,,,,,,,,1.526016,,,,,,,,,,,,,5af855fc-5fc0-484e-b644-c2b1069890ca,2751,,"[66.5, 22.7]",3773386,66,,,,,1.2521905,,Right Foot,,,,"[72.8, 41.8]",Ground Pass,,20.112185,,,,Pedro González López,30486.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Back,111,Barcelona,217,['ca8b78de-8b6b-4b9b-a486-0d8681f2f766'],11,,,,,,,,,,,,,,,,,,Barcelona,217,3971,Pass,,1,20.11218536111876,2H
,,,,,,,,,,,,,,,,,2.389836,,,,,,,,,,,,,f4aac539-dd10-496d-ad34-1c86b6f06674,2754,,"[76.8, 52.3]",3773386,66,,,,,-0.07630417,,Right Foot,,,,"[109.5, 49.8]",Ground Pass,,32.795425,,Incomplete,,Francisco António Machado Mota de Castro Trincão,22390.0,,,Through Ball,True,,2,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,111,Barcelona,217,"['23550360-b7b8-461e-bb64-1a8bbf0b8d66', 'f33e025a-68f7-41df-87b6-b6d3f77ab9b8']",13,,,,,,,,,,,,,,,,,,Barcelona,217,3973,Pass,,0,32.79542651041453,2H
,,,,,,,,,,,,,,,,,3.176133,,,,,,,,,,,,,3e1c49b6-d6e0-4f88-bac1-a22fc1787930,2758,,"[15.7, 52.4]",3773386,66,,,,,0.23352441,,Drop Kick,,,,"[77.5, 67.1]",High Pass,,63.524246,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,2,From Keeper,Fernando Pacheco Flores,6629.0,Goalkeeper,112,Deportivo Alavés,206,"['0096dce9-7f79-4a06-ba65-1f1f9ff801a0', '4a7b6068-de99-4d33-a042-5da3e3a5a2b6']",33,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,3993,Pass,,0,63.52424733910666,2H
,,,,,,,,,,,,,,,,,1.271853,,,,,,,,,,,,,0096dce9-7f79-4a06-ba65-1f1f9ff801a0,2760,,"[42.6, 13.0]",3773386,66,,,,,0.71883,,Head,,,,"[49.0, 18.6]",Low Pass,,8.504117,,,,Miralem Pjanić,6947.0,,,,,Recovery,2,Regular Play,Frenkie de Jong,8118.0,Left Center Back,113,Barcelona,217,"['3e1c49b6-d6e0-4f88-bac1-a22fc1787930', '469b87de-d124-4c14-84c4-ae8ef6044c4f']",36,,,,,,,,,,,,,,,,,,Barcelona,217,3996,Pass,,1,8.504116650187719,2H
,,,,,,,,,,,,,,,,,0.990212,,,,,,,,,,,,,0d13b093-f301-4c1f-95b8-8ed5ee39b0fe,2762,,"[45.3, 21.1]",3773386,66,,,,,3.1157362,,Left Foot,,,,"[33.7, 21.4]",Ground Pass,,11.603879,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,113,Barcelona,217,['c70ec0f4-b8dc-4a36-a1d7-3e719f4a1fe7'],38,,,,,,,,,,,,,,,,,,Barcelona,217,3998,Pass,,1,11.603878661895765,2H
,,,,,,,,,,,,,,,,,0.880216,,,,,,,,,,,,,040dc9f5-5403-470c-81f5-d9b46c31fea8,2765,,"[34.8, 25.6]",3773386,66,,,,,0.0,,Right Foot,,,,"[43.5, 25.6]",Ground Pass,,8.7,,,,Miralem Pjanić,6947.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,['afac977d-6d62-4ae0-aeeb-63e3894a9fcb'],40,,,,,,,,,,,,,,,,,,Barcelona,217,4000,Pass,,1,8.700000000000003,2H
,,,,,,,,,,,,,,,,,2.243643,,,,,,,,,,,,,d5cf8ede-dd12-4342-9915-72a9391edc3b,2768,,"[45.6, 30.9]",3773386,66,,,,,1.1773906,,Right Foot,,,,"[60.5, 66.8]",Ground Pass,,38.869267,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,113,Barcelona,217,['96dfef55-46a3-404e-8109-03c0f3e256fa'],42,,,,,,,,,,,,,,,,,,Barcelona,217,4002,Pass,,1,38.86926806617279,2H
,,,,,,,,,,,,,,,,,1.187722,,,,,,,,,,,,,d2ca462d-750e-4fc5-a0ae-ce795a42c4a3,2771,,"[69.8, 68.1]",3773386,66,,,,,0.45799795,,Right Foot,,,,"[84.0, 75.1]",Ground Pass,,15.831614,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,113,Barcelona,217,['a3120e08-d1b3-43a1-973c-95121053316d'],46,,,,,,,,,,,,,,,,,,Barcelona,217,4006,Pass,,1,15.831613941730643,2H
,,,,,,,,,,,,,,,,,0.541042,,,,,,,,,,,,,8ff52f87-79e8-460c-8e36-a174a39ee49b,2774,,"[91.9, 69.3]",3773386,66,,,,,-1.8545904,,Left Foot,,,,"[89.8, 62.1]",Ground Pass,,7.5,,Unknown,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,113,Barcelona,217,['0dd3a67f-716c-4909-9e10-3df8e2ef07ce'],50,,,,,,,,,,,,,,,,,,Barcelona,217,4010,Pass,,0,7.499999999999998,2H
,,,,,,,,,,,,,,,,,1.575701,,,,,,,,,,,,,38f751f3-9054-40e1-bff7-ed332f106c09,2778,,"[98.4, 63.5]",3773386,67,,,,,-1.5798051,ba5ab9ce-69e0-4963-80b5-34c07ce4da55,Left Foot,,,,"[98.1, 30.2]",Ground Pass,,33.30135,,,,Miralem Pjanić,6947.0,True,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,114,Barcelona,217,['7816c514-0727-4ae2-bf03-eef102698274'],38,,,,,,,,,,,,,,,,,,Barcelona,217,4058,Pass,,1,33.301351323932785,2H
,,,,,,,,,,,,,,,,,1.795333,,,,,,,,,,,,,7ec76c96-c468-4fab-9f47-c173b7b4eeba,2783,,"[7.0, 36.1]",3773386,68,,True,,,-1.1545271,,Right Foot,,,,"[11.2, 26.6]",Ground Pass,,10.387012,,,,Florian Grégoire Claude Lejeune,3093.0,,,,,Goal Kick,2,From Goal Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,115,Deportivo Alavés,206,['4fef9362-9eac-421a-8b97-31d9a9b4117c'],17,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4097,Pass,,1,10.387011119662864,2H
,,,,,,,,,,,,,,,,,3.118286,,,,,,,,,,,,,16cbb973-3b56-4185-b739-820de1e65256,2785,,"[11.2, 26.6]",3773386,68,,,,,0.42605743,,Right Foot,,,,"[77.3, 56.6]",High Pass,,72.589325,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,2,From Goal Kick,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,115,Deportivo Alavés,206,"['0ea318ce-8105-4069-9c74-557108e842f8', 'b5ab6aaa-b599-47d8-9b95-25c14d1c2340']",20,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4100,Pass,,0,72.58932428394687,2H
,,,,,,,,,,,,,,,,,1.500896,,,,,,,,,,,,,f95062ee-96e2-443d-a43a-582437042b65,2792,,"[83.2, 42.4]",3773386,68,,,,,-1.5753212,,Right Foot,,,,"[83.1, 20.3]",Ground Pass,,22.100225,,,,Luis Jesús Rioja González,24049.0,,,,,,2,From Goal Kick,Tomás Pina Isla,6622.0,Right Center Midfield,115,Deportivo Alavés,206,"['720866fa-170f-4a38-aa7d-2628084588c4', 'd63617e9-b7cb-44f8-ac88-e9f3a6282111']",27,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4107,Pass,True,1,22.100226243185837,2H
,,,,,,,,,,,,,,,,,1.96553,,,,,,,,,,,,,1e738c48-0faa-4d10-bf39-cf258ead4cd0,2795,,"[84.1, 13.8]",3773386,68,,,,,-0.65962875,,Left Foot,,,,"[93.9, 6.2]",Ground Pass,,12.401613,,,,Rubén Duarte Sánchez,6612.0,,,,,,2,From Goal Kick,Luis Jesús Rioja González,24049.0,Left Midfield,115,Deportivo Alavés,206,['f0c0d19c-8f9a-4563-8950-67dc2b821288'],30,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4110,Pass,,1,12.401612798342006,2H
,,,,,,,,,,,,,,,,,1.233227,,,,,,,,,,,,,35ff15ae-1335-4bee-b8b8-950aa805e7ee,2798,,"[96.4, 4.5]",3773386,68,,,,,1.1908591,feff0ad0-9d59-46c8-a6f6-ff4f9a357b06,Left Foot,True,,,"[108.5, 34.8]",High Pass,,32.626675,,,,José Luis Sanmartín Mato,3265.0,True,,,,,2,From Goal Kick,Rubén Duarte Sánchez,6612.0,Left Back,115,Deportivo Alavés,206,['5ba438fe-9cce-46a4-9a03-6046e87ec8be'],32,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4112,Pass,,1,32.6266762021509,2H
,,,,,,,,,,,,,,,,,2.28937,,,,,,,,,,,,,7dbd30e5-df45-4706-bb23-c65db9c98c1c,2802,,"[7.7, 36.5]",3773386,68,,True,,,-0.15499674,,Keeper Arm,,,,"[26.9, 33.5]",Ground Pass,,19.432962,,,,Miralem Pjanić,6947.0,,,,,,2,From Keeper,Norberto Murara Neto,6590.0,Goalkeeper,117,Barcelona,217,['83dc92a8-9190-476e-b91a-d2f59a412b58'],37,,,,,,,,,,,,,,,,,,Barcelona,217,4117,Pass,,1,19.432961688841978,2H
,,,,,,,,,,,,,,,,,0.975787,,,,,,,,,,,,,3f5f439a-5178-43da-8cb6-1a98e659b152,2804,,"[64.0, 31.8]",3773386,68,,,,,1.2068174,,Right Foot,,,,"[67.2, 40.2]",Ground Pass,,8.988882,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Keeper,Miralem Pjanić,6947.0,Right Defensive Midfield,117,Barcelona,217,['6c41ea45-e97b-4d56-b9aa-827f84acc501'],48,,,,,,,,,,,,,,,,,,Barcelona,217,4128,Pass,,1,8.988882021697696,2H
,,,,,,,,,,,,,,,,,1.170242,,,,,,,,,,,,,cd1b9790-83a1-45bc-8712-74571a43ea11,2807,,"[67.2, 40.2]",3773386,68,,,,,-1.8882551,,Left Foot,,,,"[64.9, 33.2]",Ground Pass,,7.368175,,,,Miralem Pjanić,6947.0,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,117,Barcelona,217,['7e7f82b5-5384-482a-ad8f-5090483cfc2c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,4129,Pass,,1,7.368174807915457,2H
,,,,,,,,,,,,,,,,,1.286912,,,,,,,,,,,,,4e1e1abd-8b6d-4e34-99c6-6b0443b68ff6,2810,,"[66.5, 29.7]",3773386,68,,,,,-1.286722,,Right Foot,,,,"[70.5, 16.0]",Ground Pass,,14.272,,,,Frenkie de Jong,8118.0,,,,,,2,From Keeper,Miralem Pjanić,6947.0,Right Defensive Midfield,117,Barcelona,217,['2e327a1a-f3b6-45c2-bca0-07071ea3f7bb'],51,,,,,,,,,,,,,,,,,,Barcelona,217,4131,Pass,,1,14.272000560538105,2H
,,,,,,,,,,,,,,,,,0.713117,,,,,,,,,,,,,b1ed2586-a97c-4657-87fa-e44c3586adc8,2813,,"[76.1, 10.2]",3773386,68,,,,,0.116261646,,Right Foot,,,,"[89.8, 11.8]",Ground Pass,,13.793115,,,,Anssumane Fati,30756.0,,,,,,2,From Keeper,Frenkie de Jong,8118.0,Left Center Back,117,Barcelona,217,['10f8886b-d297-428f-9366-800736d5b368'],54,,,,,,,,,,,,,,,,,,Barcelona,217,4134,Pass,,1,13.793114224133724,2H
,,,,,,,,,,,,,,,,,1.056977,,,,,,,,,,,,,65e96079-891f-43c7-8c87-8ecb20a25bff,2817,,"[84.7, 23.5]",3773386,69,,,,,1.4788576,,Right Foot,,,,"[86.0, 37.6]",Ground Pass,,14.159802,,,,Pedro González López,30486.0,,,,,,2,From Keeper,Anssumane Fati,30756.0,Left Wing,117,Barcelona,217,['e66f9b61-4257-41d0-b93b-760028e4be11'],1,,,,,,,,,,,,,,,,,,Barcelona,217,4141,Pass,,1,14.159802258506296,2H
,,,,,,,,,,,,,,,,,1.714187,,,,,,,,,,,,,9e8f879c-e9bf-4d4b-9236-b6ab61858dbe,2820,,"[88.9, 37.7]",3773386,69,,,,,-0.13255154,,Right Foot,,,,"[108.4, 35.1]",High Pass,,19.67257,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,2,From Keeper,Pedro González López,30486.0,Left Defensive Midfield,117,Barcelona,217,"['06636b87-6c67-4cd1-9eb4-8ccc7515a58d', 'e84d915b-f6b7-4ba5-9258-81cd7d73ec44']",2,,,,,,,,,,,,,,,,,,Barcelona,217,4142,Pass,,0,19.672569735548024,2H
,,,,,,,,,,,,,,,,,1.075,,,,,,,,,,,,,9a40f91b-afd6-42e6-9a08-82a5da7f5ce9,2824,,"[109.8, 80.0]",3773386,69,,,,,-2.4592762,,,,,,"[98.6, 70.9]",Low Pass,,14.43087,,,,Pedro González López,30486.0,,,,,Throw-in,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,118,Barcelona,217,['45c0c2a7-640f-48aa-924b-8ec0111cf479'],12,,,,,,,,,,,,,,,,,,Barcelona,217,4152,Pass,,1,14.430869689661812,2H
,,,,,,,,,,,,,,,,,0.77077,,,,,,,,,,,,,1587e336-1982-44f8-9ffb-5d71195a688e,2827,,"[103.9, 56.5]",3773386,69,,,,,-2.2843184,,Right Foot,,,,"[98.1, 49.8]",Low Pass,,8.861715,,,,Anssumane Fati,30756.0,,,,,,2,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,118,Barcelona,217,['ab6d677e-68c7-4056-8875-36ab8f83d4d8'],16,,,,,,,,,,,,,,,,,,Barcelona,217,4156,Pass,,1,8.861715409558139,2H
,,,,,,,,,,,,,,,,,2.138047,,,,,,,,,,,,,36c73204-7696-4f33-a6a7-1187ab02c3b3,2835,,"[91.9, 36.9]",3773386,69,,,,,0.7004964,,Right Foot,,,,"[107.2, 49.8]",High Pass,,20.012497,,,,Pedro González López,30486.0,,,Through Ball,True,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,118,Barcelona,217,"['07a5f56b-b25f-4855-a8ab-b2ad05dbaa0b', 'd9758540-31c7-4fc2-83b4-5a49844b6de5']",21,,,,,,,,,,,,,,,,,,Barcelona,217,4161,Pass,True,1,20.012496096189498,2H
,,,,,,,,,,,,,,,,,1.368111,,,,,,,,,,,,,285b673b-a39a-40ea-b303-c94678939069,2839,,"[110.7, 53.9]",3773386,69,,,,,-1.9264323,,Left Foot,,,,"[108.1, 46.9]",Ground Pass,,7.467262,,Incomplete,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,118,Barcelona,217,"['d05d63e3-8051-4221-a3e5-baa788689dbe', 'df28855e-d97d-4529-a7c4-00215ecc87a5']",24,,,,,,,,,,,,,,,,,,Barcelona,217,4164,Pass,,0,7.467261881037791,2H
,,,,,,,,,,,,,,,,,1.502311,,,,,,,,,,,,,f8656782-1f36-4381-b273-adac353b463b,2843,,"[118.1, 80.0]",3773386,69,,True,,,-1.75558,,,,,,"[116.1, 69.3]",High Pass,,10.885311,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,Throw-in,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,119,Barcelona,217,['41d9c8b4-56fa-457f-86e7-74016d675d4b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,4175,Pass,,1,10.885311203635846,2H
,,,,,,,,,,,,,,,,,2.49002,,,,,,,,,,,,,db5634d5-4bf2-4c5a-92e5-2d2c52074c70,2846,,"[5.4, 0.1]",3773386,70,,True,,,0.23749517,,,,,,"[30.6, 6.2]",High Pass,,25.927784,,,,José Luis Sanmartín Mato,3265.0,,,,,Throw-in,2,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,120,Deportivo Alavés,206,['c3ac9c2b-5741-4e02-a5cf-eba17e0b84ab'],14,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4214,Pass,,1,25.92778432492835,2H
,,,,,,,,,,,,,,,,,1.502199,,,,,,,,,,,,,ef647d93-9d6e-4299-986f-f3c5f4374a32,2848,,"[29.4, 6.9]",3773386,70,,,,,0.10955953,,Head,,,,"[39.4, 8.0]",High Pass,,10.060318,,Incomplete,,Luis Jesús Rioja González,24049.0,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,120,Deportivo Alavés,206,"['88288a2d-6c83-41d0-aa97-90cb0613b9f6', 'e1364409-6232-4ff2-aacc-62f8aa04b4bc']",17,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4217,Pass,,0,10.060318086422516,2H
,,,,,,,,,,,,,,,,,1.270407,,,,,,,,,,,,,ba795dee-5108-4037-9fc2-612a462d279e,2853,,"[75.6, 71.4]",3773386,70,,,,,0.52807444,,Head,,,,"[82.8, 75.6]",Low Pass,,8.335466,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,"['6f42fc7e-6e44-4d19-8a41-1c7ba361291d', '88c917c4-6ddb-4e29-920e-0325ba845354']",21,,,,,,,,,,,,,,,,,,Barcelona,217,4221,Pass,,1,8.33546639366988,2H
,,,,,,,,,,,,,,,,,0.606976,,,,,,,,,,,,,fe651bc2-19f9-4ce4-812d-d1cc80c9ad23,2856,,"[82.3, 75.6]",3773386,70,,,,,0.15431878,,Right Foot,,,,"[86.8, 76.3]",Low Pass,,4.554119,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,121,Barcelona,217,['a070fea9-9ab6-4e0d-90b0-913fccc24c97'],23,,,,,,,,,,,,,,,,,,Barcelona,217,4223,Pass,,1,4.5541190146942805,2H
,,,,,,,,,,,,,,,,,1.146249,,,,,,,,,,,,,a3aa70e0-9aaf-4d3b-ae5f-d95a26b1dbed,2858,,"[86.8, 76.3]",3773386,70,,,,,-2.5755377,,Left Foot,,,,"[77.2, 70.2]",High Pass,,11.374093,,,,Miralem Pjanić,6947.0,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,121,Barcelona,217,['4710b641-c1b9-4bd7-bba3-85dc3de825bc'],23,,,,,,,,,,,,,,,,,,Barcelona,217,4223,Pass,,1,11.374093370462537,2H
,,,,,,,,,,,,,,,,,0.939928,,,,,,,,,,,,,ea233a36-e258-4936-9211-d71fdcf00dc1,2861,,"[76.1, 73.2]",3773386,70,,,,,-2.9810154,,Right Foot,,,,"[61.9, 70.9]",Ground Pass,,14.385061,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,121,Barcelona,217,['c6c11640-bd45-4c54-bd78-192ddf2d437c'],25,,,,,,,,,,,,,,,,,,Barcelona,217,4225,Pass,,1,14.385061696079022,2H
,,,,,,,,,,,,,,,,,1.737776,,,,,,,,,,,,,38060459-bc5f-4e56-9371-078db16d966f,2864,,"[60.2, 69.8]",3773386,70,,,,,-1.5501381,,Left Foot,,,,"[60.7, 45.6]",Ground Pass,,24.205164,,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,121,Barcelona,217,['101e05ab-4236-4c11-866a-2674b3ddcaa4'],27,,,,,,,,,,,,,,,,,,Barcelona,217,4227,Pass,,1,24.20516473812975,2H
,,,,,,,,,,,,,,,,,1.755841,,,,,,,,,,,,,ad48f236-85c7-46e4-bd02-5b58c1a7163b,2867,,"[72.6, 38.4]",3773386,70,,,,,0.4514531,,Right Foot,,,,"[105.6, 54.4]",High Pass,,36.67424,,Pass Offside,,Francisco António Machado Mota de Castro Trincão,22390.0,,,Through Ball,True,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Back,121,Barcelona,217,['845f23a8-20e8-4632-90a8-52d24239be9b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,4233,Pass,,0,36.6742416417845,2H
,,,,,,,,,,,,,,,,,2.975823,,,,,,,,,,,,,eede2f4b-cf23-4782-9f34-46e174d30d79,2871,,"[13.6, 28.3]",3773386,71,,,,,0.6247208,,Right Foot,,,,"[85.3, 80.0]",High Pass,,88.39559,,Out,,Tomas Franco Tavares,31779.0,,True,,,Free Kick,2,From Free Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,122,Deportivo Alavés,206,['d7895b96-3918-4d8f-b87f-9256797b2729'],59,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,4319,Pass,,0,88.3955881252,2H
,,,,,,,,,,,,,,,,,2.860705,,,,,,,,,,,,,6eac91fa-0331-4a33-b07c-caea311bf45b,2873,,"[22.3, 0.1]",3773386,72,,,,,1.6298825,,,,,,"[20.2, 35.6]",Low Pass,,35.562057,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,123,Barcelona,217,['4a612b7f-71f2-4950-ad90-46b76fabc2e2'],5,,,,,,,,,,,,,,,,,,Barcelona,217,4325,Pass,,1,35.562058433110984,2H
,,,,,,,,,,,,,,,,,1.193222,,,,,,,,,,,,,e0a760c5-4007-42e5-9abf-c38797526857,2876,,"[20.2, 37.7]",3773386,72,,,,,1.5075008,,Right Foot,,,,"[21.1, 51.9]",Ground Pass,,14.228493,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,123,Barcelona,217,['79190b93-1d47-47c7-86c3-23bf7367d75b'],9,,,,,,,,,,,,,,,,,,Barcelona,217,4329,Pass,,1,14.22849254137626,2H
,,,,,,,,,,,,,,,,,1.871406,,,,,,,,,,,,,0957f05b-1498-4315-a260-b7b24f05d4bc,2879,,"[20.4, 54.7]",3773386,72,,,,,-2.3768811,,Right Foot,,,,"[5.6, 40.5]",Ground Pass,,20.510485,,,,Norberto Murara Neto,6590.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,123,Barcelona,217,['36483834-f70c-4cb4-87ee-2b113bb1fd21'],11,,,,,,,,,,,,,,,,,,Barcelona,217,4331,Pass,,1,20.510485123467948,2H
,,,,,,,,,,,,,,,,,1.966058,,,,,,,,,,,,,6b171c46-1981-4a35-b1bd-5fe0b16fc416,2883,,"[4.1, 38.1]",3773386,72,,,,,-1.4189683,,Right Foot,,,,"[6.9, 19.8]",Ground Pass,,18.512968,,,,Frenkie de Jong,8118.0,,,,,,2,From Throw In,Norberto Murara Neto,6590.0,Goalkeeper,123,Barcelona,217,"['dd32ca4b-de33-4e70-9ca7-4da57bd8bfbe', 'dfe14804-d209-41cb-ae93-994e275704ef']",13,,,,,,,,,,,,,,,,,,Barcelona,217,4333,Pass,True,1,18.512968427564502,2H
,,,,,,,,,,,,,,,,,1.846432,,,,,,,,,,,,,8d0dda6c-d525-4a7e-98b3-1ede83ef9203,2886,,"[7.0, 21.8]",3773386,72,,,,,1.3637236,,Right Foot,,,,"[12.0, 45.6]",Ground Pass,,24.31954,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,123,Barcelona,217,['1d56e172-ced2-4ad3-b6df-51a1b97f91d1'],17,,,,,,,,,,,,,,,,,,Barcelona,217,4337,Pass,,1,24.31953946932384,2H
,,,,,,,,,,,,,,,,,0.853611,,,,,,,,,,,,,37061918-737f-418a-892c-631d15c81a49,2889,,"[49.9, 49.0]",3773386,72,,,,,-1.3521274,,Right Foot,,,,"[51.9, 40.0]",Ground Pass,,9.219544,,,,Miralem Pjanić,6947.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,123,Barcelona,217,['f7cceef9-3249-4081-89ef-92aa024d7999'],25,,,,,,,,,,,,,,,,,,Barcelona,217,4345,Pass,,1,9.219544457292887,2H
,,,,,,,,,,,,,,,,,0.75734,,,,,,,,,,,,,891e404c-e40e-4c88-bf3d-4c1cc8f4fb61,2891,,"[51.9, 40.0]",3773386,72,,,,,0.24497867,,Right Foot,,,,"[64.7, 43.2]",Ground Pass,,13.193938,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,123,Barcelona,217,['cffda06a-b486-4258-a0ff-b14283777d19'],26,,,,,,,,,,,,,,,,,,Barcelona,217,4346,Pass,,1,13.193938001976518,2H
,,,,,,,,,,,,,,,,,0.908096,,,,,,,,,,,,,6ff4eece-486b-42cd-96a3-d121918b12f7,2894,,"[64.9, 41.7]",3773386,72,,,,,-3.0828369,,Right Foot,,,,"[56.4, 41.2]",Ground Pass,,8.514693,,,,Miralem Pjanić,6947.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,123,Barcelona,217,"['0caca6a3-3923-4390-981f-1ee02ba38188', 'b01158ff-933a-44e8-85f7-70993042a005']",26,,,,,,,,,,,,,,,,,,Barcelona,217,4346,Pass,True,1,8.514693182963208,2H
,,,,,,,,,,,,,,,,,2.363579,,,,,,,,,,,,,9c6ce761-ac0e-4de5-9353-8ebefc279ce7,2897,,"[63.0, 38.5]",3773386,72,,,,,-1.3022169,,Right Foot,,,,"[72.0, 5.8]",Ground Pass,,33.915924,,,,Sergino Dest,21881.0,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,123,Barcelona,217,['016bc730-d8a0-4d3f-a330-778d242201e8'],29,,,,,,,,,,,,,,,,,,Barcelona,217,4349,Pass,,1,33.91592546282646,2H
